recordid,recordtype,countrycode,yearweek,survtype,indicator,age,value,denominator,validFrom
325033110,INFLCLIN,LT,2021-W48,STL,ILIcases,unk,8,2783463,2021-12-06 11:56:00
325033110,INFLCLIN,LT,2021-W48,STL,ILIcases,total,8,2783463,-
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,0-4,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,5-14,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,15-64,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,65+,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,unk,16792,2783463,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ARIcases,total,16792,2783463,-
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,0-4,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,5-14,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,15-64,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,65+,0,0,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,unk,6,2783463,2021-12-13 11:44:00
328355626,INFLCLIN,LT,2021-W49,STL,ILIcases,total,6,2783463,-
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,0-4,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,5-14,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,15-64,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,65+,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,unk,16670,2783463,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ARIcases,total,16670,2783463,-
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,0-4,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,5-14,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,15-64,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,65+,0,0,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,unk,20,2783463,2021-12-20 11:29:00
331662660,INFLCLIN,LT,2021-W50,STL,ILIcases,total,20,2783463,-
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,0-4,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,5-14,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,15-64,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,65+,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,unk,11875,2783463,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ARIcases,total,11875,2783463,-
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,0-4,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,5-14,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,15-64,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,65+,0,0,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,unk,28,2783463,2022-06-14 12:07:00
483799366,INFLCLIN,LT,2021-W51,STL,ILIcases,total,28,2783463,-
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,0-4,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,5-14,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,15-64,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,65+,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,unk,14730,2783463,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ARIcases,total,14730,2783463,-
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,0-4,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,5-14,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,15-64,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,65+,0,0,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,unk,33,2783463,2022-01-03 11:59:00
337960731,INFLCLIN,LT,2021-W52,STL,ILIcases,total,33,2783463,-
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,0-4,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,5-14,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,15-64,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,65+,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,unk,17218,2783463,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ARIcases,total,17218,2783463,-
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,0-4,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,5-14,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,15-64,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,65+,0,0,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,unk,27,2783463,2022-01-10 12:46:00
341397111,INFLCLIN,LT,2022-W01,STL,ILIcases,total,27,2783463,-
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,0-4,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,5-14,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,15-64,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,65+,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,unk,16494,2783463,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ARIcases,total,16494,2783463,-
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,0-4,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,5-14,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,15-64,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,65+,0,0,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,unk,31,2783463,2022-01-17 17:44:00
346495531,INFLCLIN,LT,2022-W02,STL,ILIcases,total,31,2783463,-
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,0-4,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,5-14,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,15-64,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,65+,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,unk,18740,2783463,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ARIcases,total,18740,2783463,-
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,0-4,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,5-14,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,15-64,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,65+,0,0,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,unk,49,2783463,2022-01-24 15:16:00
350811285,INFLCLIN,LT,2022-W03,STL,ILIcases,total,49,2783463,-
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,0-4,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,5-14,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,15-64,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,65+,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,unk,25788,2783463,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ARIcases,total,25788,2783463,-
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,0-4,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,5-14,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,15-64,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,65+,0,0,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,unk,94,2783463,2022-06-14 12:03:00
483794268,INFLCLIN,LT,2022-W04,STL,ILIcases,total,94,2783463,-
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,0-4,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,5-14,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,15-64,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,65+,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,unk,26223,2783463,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ARIcases,total,26223,2783463,-
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,0-4,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,5-14,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,15-64,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,65+,0,0,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,unk,77,2783463,2022-02-07 11:23:00
364773078,INFLCLIN,LT,2022-W05,STL,ILIcases,total,77,2783463,-
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,0-4,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,5-14,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,15-64,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,65+,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,unk,23064,2783463,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ARIcases,total,23064,2783463,-
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,0-4,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,5-14,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,15-64,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,65+,0,0,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,unk,44,2783463,2022-02-14 11:25:00
372478069,INFLCLIN,LT,2022-W06,STL,ILIcases,total,44,2783463,-
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,0-4,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,5-14,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,15-64,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,65+,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,unk,15762,2783463,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ARIcases,total,15762,2783463,-
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,0-4,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,5-14,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,15-64,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,65+,0,0,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,unk,55,2783463,2022-02-21 13:13:00
377342242,INFLCLIN,LT,2022-W07,STL,ILIcases,total,55,2783463,-
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,0-4,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,5-14,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,15-64,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,65+,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,unk,15465,2794961,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ARIcases,total,15465,2794961,-
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,0-4,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,5-14,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,15-64,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,65+,0,0,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,unk,49,2794961,2022-02-28 11:07:00
386732708,INFLCLIN,LT,2022-W08,STL,ILIcases,total,49,2794961,-
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,0-4,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,5-14,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,15-64,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,65+,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,unk,16159,2794961,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ARIcases,total,16159,2794961,-
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,0-4,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,5-14,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,15-64,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,65+,0,0,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,unk,63,2794961,2022-06-14 11:58:00
483794087,INFLCLIN,LT,2022-W09,STL,ILIcases,total,63,2794961,-
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,0-4,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,5-14,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,15-64,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,65+,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,unk,13923,2794961,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ARIcases,total,13923,2794961,-
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,0-4,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,5-14,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,15-64,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,65+,0,0,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,unk,61,2794961,2022-03-14 11:35:00
402605792,INFLCLIN,LT,2022-W10,STL,ILIcases,total,61,2794961,-
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,0-4,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,5-14,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,15-64,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,65+,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,unk,17306,2794961,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ARIcases,total,17306,2794961,-
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,0-4,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,5-14,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,15-64,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,65+,0,0,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,unk,234,2794961,2022-03-21 13:04:00
413552009,INFLCLIN,LT,2022-W11,STL,ILIcases,total,234,2794961,-
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,0-4,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,5-14,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,15-64,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,65+,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,unk,17673,2794961,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ARIcases,total,17673,2794961,-
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,0-4,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,5-14,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,15-64,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,65+,0,0,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,unk,371,2794961,2022-04-04 11:47:00
427804780,INFLCLIN,LT,2022-W12,STL,ILIcases,total,371,2794961,-
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,0-4,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,5-14,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,15-64,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,65+,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,unk,17311,2794961,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ARIcases,total,17311,2794961,-
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,0-4,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,5-14,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,15-64,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,65+,0,0,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,unk,580,2794961,2022-04-04 11:43:00
427804778,INFLCLIN,LT,2022-W13,STL,ILIcases,total,580,2794961,-
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,0-4,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,5-14,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,15-64,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,65+,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,unk,18419,2794961,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ARIcases,total,18419,2794961,-
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,0-4,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,5-14,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,15-64,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,65+,0,0,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,unk,905,2794961,2022-04-11 11:17:00
432174649,INFLCLIN,LT,2022-W14,STL,ILIcases,total,905,2794961,-
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,0-4,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,5-14,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,15-64,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,65+,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,unk,18453,2794961,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ARIcases,total,18453,2794961,-
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,0-4,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,5-14,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,15-64,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,65+,0,0,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,unk,1129,2794961,2022-04-19 12:22:00
437830458,INFLCLIN,LT,2022-W15,STL,ILIcases,total,1129,2794961,-
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,0-4,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,5-14,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,15-64,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,65+,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,unk,14421,2794961,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ARIcases,total,14421,2794961,-
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,0-4,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,5-14,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,15-64,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,65+,0,0,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,unk,934,2794961,2022-04-25 11:14:00
443693492,INFLCLIN,LT,2022-W16,STL,ILIcases,total,934,2794961,-
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,0-4,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,5-14,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,15-64,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,65+,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,unk,13899,2794961,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ARIcases,total,13899,2794961,-
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,0-4,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,5-14,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,15-64,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,65+,0,0,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,unk,537,2794961,2022-05-02 13:42:00
448692661,INFLCLIN,LT,2022-W17,STL,ILIcases,total,537,2794961,-
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,0-4,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,5-14,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,15-64,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,65+,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,unk,13106,2794961,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ARIcases,total,13106,2794961,-
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,0-4,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,5-14,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,15-64,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,65+,0,0,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,unk,332,2794961,2022-05-09 11:00:00
452576683,INFLCLIN,LT,2022-W18,STL,ILIcases,total,332,2794961,-
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,0-4,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,5-14,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,15-64,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,65+,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,unk,12652,2794961,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ARIcases,total,12652,2794961,-
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,0-4,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,5-14,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,15-64,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,65+,0,0,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,unk,203,2794961,2022-05-16 11:26:00
458875424,INFLCLIN,LT,2022-W19,STL,ILIcases,total,203,2794961,-
472323314,INFLCLIN,LT,2022-W20,STL,ARIcases,0-4,0,0,2022-05-23 12:20:00
472323314,INFLCLIN,LT,2022-W20,STL,ARIcases,5-14,0,0,2022-05-23 12:20:00
472323314,INFLCLIN,LT,2022-W20,STL,ARIcases,15-64,0,0,2022-05-23 12:20:00
472323314,INFLCLIN,LT,2022-W20,STL,ARIcases,65+,0,0,2022-05-23 12:20:00
